,Stvarna potrošnja,Random Forest predikcija,LSTM predikcija,Temperatura,Sat,Mjesec,Vikend
2018-03-28 17:00:00,28863.0,29449.76,30251.216794300082,20.180000000000007,17,3,0
2018-03-28 18:00:00,28924.0,29875.1,31076.347657680515,20.590000000000032,18,3,0
2018-03-28 19:00:00,30319.0,31706.51,32071.583902168277,19.980000000000018,19,3,0
2018-03-28 20:00:00,31869.0,32793.36,32549.362053203586,19.590000000000032,20,3,0
2018-03-28 21:00:00,29841.0,30873.2,31673.312137508394,17.79000000000002,21,3,0
2018-03-28 22:00:00,27995.0,27972.04,29283.173677539828,16.27000000000004,22,3,0
2018-03-28 23:00:00,26196.000000000004,26323.7,26669.183304405215,13.900000000000034,23,3,0
2018-03-29 00:00:00,24288.0,26342.71,24964.601247882845,14.430000000000007,0,3,0
2018-03-29 01:00:00,22967.000000000004,24037.34,23874.976502132416,12.860000000000014,1,3,0
2018-03-29 02:00:00,22360.0,21217.06,22950.720254325868,13.430000000000007,2,3,0
2018-03-29 03:00:00,21853.0,22596.52,22569.39139289856,11.860000000000014,3,3,0
2018-03-29 04:00:00,21860.0,22929.99,22812.090729331972,10.720000000000027,4,3,0
2018-03-29 05:00:00,22850.0,24609.34,23868.889363098147,11.860000000000014,5,3,0
2018-03-29 06:00:00,24327.999999999996,25303.3875,25891.79973497391,10.29000000000002,6,3,0
2018-03-29 07:00:00,25075.0,28847.46,28360.362911605836,10.430000000000007,7,3,0
2018-03-29 08:00:00,27092.0,30866.06,30343.66170845032,8.980000000000018,8,3,0
2018-03-29 09:00:00,28390.0,27620.44,31556.79702014923,8.740000000000009,9,3,0
2018-03-29 10:00:00,28858.0,32133.73,32112.133087062837,8.560000000000002,10,3,0
2018-03-29 11:00:00,28631.0,32734.77,32172.10837631226,9.990000000000009,11,3,0
2018-03-29 12:00:00,28399.0,31687.31,31850.622952747348,11.379999999999995,12,3,0
2018-03-29 13:00:00,27819.0,31833.31,31281.222737884524,11.800000000000011,13,3,0
2018-03-29 14:00:00,26713.000000000004,31939.62,30663.88233537674,12.990000000000009,14,3,0
2018-03-29 15:00:00,25978.0,30988.79,30177.763363265993,13.800000000000011,15,3,0
2018-03-29 16:00:00,25627.0,28516.62,29999.3440196991,14.210000000000036,16,3,0
2018-03-29 17:00:00,25423.000000000004,30325.36,30261.08855648041,14.400000000000034,17,3,0
2018-03-29 18:00:00,25890.0,28588.01,30982.423077964784,14.180000000000007,18,3,0
2018-03-29 19:00:00,27463.0,33946.39,31881.593378543857,13.980000000000018,19,3,0
2018-03-29 20:00:00,29258.0,33562.76,32272.02975244522,13.200000000000045,20,3,0
2018-03-29 21:00:00,27871.0,32524.27,31405.194783687595,11.79000000000002,21,3,0
2018-03-29 22:00:00,26697.0,28908.91,29243.647561740876,10.5,22,3,0
2018-03-29 23:00:00,25166.999999999996,30322.68,26919.971967601778,9.960000000000036,23,3,0
2018-03-30 00:00:00,23444.0,26372.47,25336.261007595065,10.0,0,3,0
2018-03-30 01:00:00,22034.999999999996,24707.4,24147.45716018677,9.430000000000007,1,3,0
2018-03-30 02:00:00,21217.0,23925.998,23099.455943965913,9.0,2,3,0
2018-03-30 03:00:00,20719.0,23366.795,22635.942159652714,9.0,3,3,0
2018-03-30 04:00:00,20533.0,23247.416,22803.293311786652,8.430000000000007,4,3,0
2018-03-30 05:00:00,21115.0,24478.73,23794.122301578525,8.0,5,3,0
2018-03-30 06:00:00,21886.0,26516.9,25946.332491970064,8.0,6,3,0
2018-03-30 07:00:00,22098.000000000004,28240.73,28844.628639221195,8.0,7,3,0
2018-03-30 08:00:00,23875.999999999996,31225.3,31215.695040225986,5.760000000000048,8,3,0
2018-03-30 09:00:00,25498.0,25477.2,32584.539514923097,5.240000000000009,9,3,0
2018-03-30 10:00:00,26381.0,34117.17,33264.79744596482,6.0,10,3,0
2018-03-30 11:00:00,26442.0,33045.65,33449.552981185916,6.3799999999999955,11,3,0
2018-03-30 12:00:00,26424.999999999996,30522.91,33221.66495056153,7.57000000000005,12,3,0
2018-03-30 13:00:00,26004.999999999996,32713.225,32653.363497257236,8.240000000000009,13,3,0
2018-03-30 14:00:00,24864.0,33263.97,31899.581326103213,8.79000000000002,14,3,0
2018-03-30 15:00:00,24101.999999999996,32378.4,31217.978022575382,9.379999999999995,15,3,0
2018-03-30 16:00:00,23836.0,33296.49,30880.53369779587,9.980000000000018,16,3,0
2018-03-30 17:00:00,23972.999999999996,31944.21,31114.60409345627,10.57000000000005,17,3,0
2018-03-30 18:00:00,24509.0,31566.82,31939.234409904482,10.560000000000002,18,3,0
2018-03-30 19:00:00,26443.0,32447.78,32967.18200683594,10.170000000000016,19,3,0
2018-03-30 20:00:00,28515.0,32475.49,33471.15463342667,9.600000000000023,20,3,0
2018-03-30 21:00:00,27663.0,33499.08,32660.539631080628,8.010000000000048,21,3,0
2018-03-30 22:00:00,26453.0,29531.62333333333,30333.699603652956,7.050000000000011,22,3,0
2018-03-30 23:00:00,24804.0,28088.2,27710.92646312714,5.660000000000025,23,3,0
2018-03-31 00:00:00,23053.0,25840.22,25962.401269340517,6.0,0,3,1
2018-03-31 01:00:00,21716.0,23671.910833333335,24704.238708972935,5.430000000000007,1,3,1
2018-03-31 02:00:00,20881.0,22474.32,23456.62181787491,5.430000000000007,2,3,1
2018-03-31 03:00:00,20454.0,21957.57,22717.73641176224,5.430000000000007,3,3,1
2018-03-31 04:00:00,20552.0,21509.217999999997,22526.664218425754,5.480000000000018,4,3,1
2018-03-31 05:00:00,21509.0,21551.025,22873.20140552521,5.0,5,3,1
2018-03-31 06:00:00,22532.0,23245.73,23886.391413879395,5.0,6,3,1
2018-03-31 07:00:00,23487.999999999996,28393.39,25696.027283859254,5.0,7,3,1
2018-03-31 08:00:00,25867.0,30336.55,28027.181781673433,4.480000000000018,8,3,1
2018-03-31 09:00:00,27805.0,29399.07,30102.744807434083,3.980000000000018,9,3,1
2018-03-31 10:00:00,28304.0,31168.7,31423.729670333865,4.760000000000048,10,3,1
2018-03-31 11:00:00,28117.0,30763.61,31978.247770309452,5.980000000000018,11,3,1
2018-03-31 12:00:00,28026.0,31124.75,31861.566617870332,7.3799999999999955,12,3,1
2018-03-31 13:00:00,27577.0,29963.26,31245.57647123337,8.78000000000003,13,3,1
2018-03-31 14:00:00,26453.0,29982.67,30377.7916841507,9.379999999999995,14,3,1
2018-03-31 15:00:00,25642.0,29353.08,29542.96241874695,10.57000000000005,15,3,1
2018-03-31 16:00:00,25131.000000000004,28327.66,29011.618420886996,11.379999999999995,16,3,1
2018-03-31 17:00:00,25043.0,27474.496666666666,29010.903005027772,12.57000000000005,17,3,1
2018-03-31 18:00:00,25340.0,27298.98,29621.362718486787,14.0,18,3,1
2018-03-31 19:00:00,26937.0,29779.53,30620.483695507053,12.580000000000041,19,3,1
2018-03-31 20:00:00,29343.0,29980.47,31477.612937164307,12.580000000000041,20,3,1
2018-03-31 21:00:00,28144.0,30831.84,31361.71800966263,10.980000000000018,21,3,1
2018-03-31 22:00:00,26883.0,30383.93,29283.74991693497,10.240000000000009,22,3,1
2018-03-31 23:00:00,26994.0,28235.103333333336,26213.97371578217,8.900000000000034,23,3,1
2018-04-01 00:00:00,24930.0,24067.09,24323.268776321413,8.29000000000002,0,4,1
2018-04-01 01:00:00,23610.0,21367.39,23096.020482826236,9.430000000000007,1,4,1
2018-04-01 02:00:00,23186.0,21344.56,22003.639066410065,9.0,2,4,1
2018-04-01 03:00:00,23017.0,20332.72,21480.416137313845,6.430000000000007,3,4,1
2018-04-01 04:00:00,23476.0,20945.18,21492.80772600174,3.8600000000000136,4,4,1
2018-04-01 05:00:00,25617.000000000004,21191.04,21934.97379407883,3.430000000000007,5,4,1
2018-04-01 06:00:00,28858.0,21199.4125,22821.82575674057,2.430000000000007,6,4,1
2018-04-01 07:00:00,31007.000000000004,22196.99666666667,24250.582036685944,2.430000000000007,7,4,1
2018-04-01 08:00:00,32604.0,24274.95666666667,26144.143756198886,3.2100000000000364,8,4,1
2018-04-01 09:00:00,33418.0,25746.4,27994.29218568802,3.4700000000000273,9,4,1
2018-04-01 10:00:00,33559.0,27765.67,29246.431091022492,4.170000000000016,10,4,1
2018-04-01 11:00:00,33349.0,30681.73,29736.149117660523,6.760000000000048,11,4,1
2018-04-01 12:00:00,33324.0,28577.89333333333,29525.196665191652,8.78000000000003,12,4,1
2018-04-01 13:00:00,32391.0,27253.46,28816.456392860415,10.78000000000003,13,4,1
2018-04-01 14:00:00,31693.0,28780.03,27892.336879825594,12.170000000000016,14,4,1
2018-04-01 15:00:00,31326.0,27291.54,27019.976361274723,14.189999999999998,15,4,1
2018-04-01 16:00:00,31413.0,26213.8,26437.525300788882,15.0,16,4,1
2018-04-01 17:00:00,32976.0,26272.73,26328.77720680237,17.0,17,4,1
2018-04-01 18:00:00,33437.0,26853.75,26857.525685691835,17.0,18,4,1
2018-04-01 19:00:00,33461.0,28264.0,28090.304412364963,16.590000000000032,19,4,1
2018-04-01 20:00:00,33056.0,30355.08,29555.439466667176,16.189999999999998,20,4,1
2018-04-01 21:00:00,31102.0,27774.6,30038.19134502411,15.600000000000023,21,4,1
2018-04-01 22:00:00,28626.0,28045.45,28086.593039989475,14.760000000000048,22,4,1
2018-04-01 23:00:00,27683.000000000004,25182.54,25192.320801734928,13.340000000000032,23,4,1
2018-04-02 00:00:00,25516.0,24745.27,23553.115057945255,12.0,0,4,0
2018-04-02 01:00:00,23810.999999999996,21921.97,22556.096378040314,11.57000000000005,1,4,0
2018-04-02 02:00:00,22994.0,22301.39,21832.97453775406,11.57000000000005,2,4,0
2018-04-02 03:00:00,22557.0,20391.71,21689.35907697678,12.0,3,4,0
2018-04-02 04:00:00,22508.0,21814.31,22186.507173442842,11.430000000000007,4,4,0
2018-04-02 05:00:00,22851.0,21739.08,23578.682018566135,9.430000000000007,5,4,0
2018-04-02 06:00:00,23707.0,24875.77,26024.12236862183,8.430000000000007,6,4,0
2018-04-02 07:00:00,24457.999999999996,28739.225166666667,28797.38189220429,7.0,7,4,0
2018-04-02 08:00:00,26870.0,31859.76,30867.377859401706,7.230000000000018,8,4,0
2018-04-02 09:00:00,29424.000000000004,32009.68,32063.814437103272,6.980000000000018,9,4,0
2018-04-02 10:00:00,30751.999999999996,32376.43,32615.983629035953,8.160000000000025,10,4,0
2018-04-02 11:00:00,31342.0,32391.25,32637.490055274964,10.57000000000005,11,4,0
2018-04-02 12:00:00,32162.0,31282.04,32214.100601387025,12.170000000000016,12,4,0
2018-04-02 13:00:00,31946.999999999996,31110.43,31497.446804142,14.189999999999998,13,4,0
2018-04-02 14:00:00,30381.0,28328.13,30707.31027555466,15.170000000000016,14,4,0
2018-04-02 15:00:00,29620.000000000004,28614.37,30069.244788360596,15.580000000000041,15,4,0
2018-04-02 16:00:00,29337.0,29131.79,29783.911061763767,17.189999999999998,16,4,0
2018-04-02 17:00:00,30827.0,28771.12,29934.861366367342,17.78000000000003,17,4,0
2018-04-02 18:00:00,33153.0,30024.26,30512.99063138962,18.57000000000005,18,4,0
2018-04-02 19:00:00,34452.0,30953.11,31239.760360050204,18.980000000000018,19,4,0
2018-04-02 20:00:00,34424.0,31569.2,31552.865895462037,18.189999999999998,20,4,0
2018-04-02 21:00:00,33064.0,32602.59,30617.14101867676,16.590000000000032,21,4,0
2018-04-02 22:00:00,30116.0,27051.86,28181.423487567903,16.0,22,4,0
2018-04-02 23:00:00,26300.0,27634.45,25683.078989315036,14.020000000000039,23,4,0
2018-04-03 00:00:00,24320.0,23874.32,24184.197305011752,13.0,0,4,0
2018-04-03 01:00:00,22851.0,22855.59,23180.81069145203,12.860000000000014,1,4,0
2018-04-03 02:00:00,21969.000000000004,22165.0,22399.732841491703,12.0,2,4,0
2018-04-03 03:00:00,21632.0,22083.21,22163.088902091982,12.0,3,4,0
2018-04-03 04:00:00,21678.999999999996,21980.42,22573.090556812287,11.430000000000007,4,4,0
2018-04-03 05:00:00,22117.0,24669.93,23844.340588188174,11.430000000000007,5,4,0
2018-04-03 06:00:00,22575.0,26493.83,26031.15444259644,11.430000000000007,6,4,0
2018-04-03 07:00:00,23323.000000000004,30369.98,28498.94604444504,11.0,7,4,0
2018-04-03 08:00:00,25573.0,30307.31,30405.91509666443,10.270000000000039,8,4,0
2018-04-03 09:00:00,27452.0,30143.13,31571.84761180878,9.740000000000009,9,4,0
2018-04-03 10:00:00,28437.0,31154.84,32129.4861946106,9.57000000000005,10,4,0
2018-04-03 11:00:00,28265.999999999996,31290.36,32200.512583446503,9.970000000000027,11,4,0
2018-04-03 12:00:00,28502.0,30470.88,31894.295062160494,11.360000000000014,12,4,0
2018-04-03 13:00:00,28202.999999999996,31127.78,31343.53228502274,12.360000000000014,13,4,0
2018-04-03 14:00:00,26940.999999999996,31179.54,30732.43284816742,13.379999999999995,14,4,0
2018-04-03 15:00:00,26205.0,30370.0,30223.198374557498,13.970000000000027,15,4,0
2018-04-03 16:00:00,25965.0,30138.23,29971.17177333832,15.170000000000016,16,4,0
2018-04-03 17:00:00,26870.0,29886.76,30100.869587707522,15.770000000000039,17,4,0
2018-04-03 18:00:00,29816.999999999996,30407.18,30596.87253046036,15.390000000000043,18,4,0
2018-04-03 19:00:00,31427.000000000004,30430.88,31236.337107372285,16.03000000000003,19,4,0
2018-04-03 20:00:00,31642.0,32749.22,31452.944519329074,14.0,20,4,0
2018-04-03 21:00:00,30682.0,29895.2,30434.504872417452,12.189999999999998,21,4,0
2018-04-03 22:00:00,28129.0,27872.84,28063.694849109652,12.350000000000023,22,4,0
2018-04-03 23:00:00,26666.0,25859.87,25751.30475702286,12.300000000000011,23,4,0
2018-04-04 00:00:00,25046.0,23718.31,24357.161907863618,12.430000000000007,0,4,0
2018-04-04 01:00:00,23961.0,22713.13,23294.17358398438,12.0,1,4,0
2018-04-04 02:00:00,23543.0,23035.26,22466.23965778351,10.57000000000005,2,4,0
2018-04-04 03:00:00,23462.0,22571.65,22204.607438850406,10.0,3,4,0
2018-04-04 04:00:00,23951.0,22931.71833333333,22573.39821004868,9.0,4,4,0
2018-04-04 05:00:00,26293.000000000004,25122.443333333336,23774.410519218447,9.0,5,4,0
2018-04-04 06:00:00,29950.0,28325.92,25989.98262615204,8.0,6,4,0
2018-04-04 07:00:00,32140.999999999996,28221.25,28638.41062822342,8.430000000000007,7,4,0
2018-04-04 08:00:00,33407.0,30691.04,30710.11089668274,7.740000000000009,8,4,0
2018-04-04 09:00:00,33873.0,32771.03,31953.62574462891,8.0,9,4,0
2018-04-04 10:00:00,33899.0,32178.95,32571.21031637192,7.78000000000003,10,4,0
2018-04-04 11:00:00,33891.0,32431.41,32697.025839900973,8.760000000000048,11,4,0
2018-04-04 12:00:00,33423.0,33245.35,32401.739775276186,9.590000000000032,12,4,0
2018-04-04 13:00:00,32274.0,32251.48,31815.552925491334,10.379999999999995,13,4,0
2018-04-04 14:00:00,31605.0,32135.646666666664,31106.023986530305,11.78000000000003,14,4,0
2018-04-04 15:00:00,31241.0,31096.42,30475.808540248872,12.360000000000014,15,4,0
2018-04-04 16:00:00,30954.0,31183.86,30131.207615184787,13.360000000000014,16,4,0
2018-04-04 17:00:00,30306.0,29394.5,30252.21544647217,14.379999999999995,17,4,0
2018-04-04 18:00:00,30457.000000000004,31912.46,30859.386200332643,14.420000000000016,18,4,0
2018-04-04 19:00:00,31999.0,31947.31,31685.19097080231,13.770000000000039,19,4,0
2018-04-04 20:00:00,33665.0,30503.54,32099.294668674473,13.379999999999995,20,4,0
2018-04-04 21:00:00,31105.000000000004,30447.26,31107.342500400544,12.390000000000043,21,4,0
2018-04-04 22:00:00,28661.0,27966.27,28548.56855812073,12.0,22,4,0
2018-04-04 23:00:00,26060.0,25553.49,26097.16559534073,11.660000000000025,23,4,0
2018-04-05 00:00:00,24422.999999999996,24167.53,24683.62838382721,11.430000000000007,0,4,0
2018-04-05 01:00:00,23354.0,22916.53,23647.330199050906,10.430000000000007,1,4,0
2018-04-05 02:00:00,23015.0,22061.59,22802.792764854432,9.860000000000014,2,4,0
2018-04-05 03:00:00,22842.999999999996,23044.596666666668,22511.086221218113,7.430000000000007,3,4,0
2018-04-05 04:00:00,23301.0,22986.44,22837.235277175907,6.860000000000014,4,4,0
2018-04-05 05:00:00,25547.0,24587.36,23999.88859949112,5.860000000000014,5,4,0
2018-04-05 06:00:00,28410.0,28741.03,26256.227201938633,4.430000000000007,6,4,0
2018-04-05 07:00:00,30639.0,31873.3,29021.651334762577,3.430000000000007,7,4,0
2018-04-05 08:00:00,31795.0,31100.73,31146.707464504245,3.0,8,4,0
2018-04-05 09:00:00,32203.999999999996,31218.88,32370.98177671433,3.9700000000000273,9,4,0
2018-04-05 10:00:00,32376.0,31626.17,32973.701325416565,6.350000000000023,10,4,0
2018-04-05 11:00:00,32543.0,32950.77,33087.650224113466,8.78000000000003,11,4,0
2018-04-05 12:00:00,32306.0,32105.91,32774.942684555055,10.57000000000005,12,4,0
2018-04-05 13:00:00,31342.0,30653.14,32122.991292953495,12.170000000000016,13,4,0
2018-04-05 14:00:00,30621.999999999996,30135.15,31311.538790130617,13.170000000000016,14,4,0
2018-04-05 15:00:00,30101.0,29696.51,30595.33914766312,15.0,15,4,0
2018-04-05 16:00:00,29637.0,29730.91,30206.267679786684,16.0,16,4,0
2018-04-05 17:00:00,29079.0,29113.56,30362.755742645266,17.52000000000004,17,4,0
2018-04-05 18:00:00,28990.0,29121.43,31094.640816783907,17.78000000000003,18,4,0
2018-04-05 19:00:00,29535.0,30316.98,32073.00496711731,17.58000000000004,19,4,0
2018-04-05 20:00:00,30953.0,31929.6,32564.495662403107,17.79000000000002,20,4,0
2018-04-05 21:00:00,29806.0,34127.93,31597.78815135956,16.58000000000004,21,4,0
2018-04-05 22:00:00,27608.0,27110.67,28911.938772296908,15.0,22,4,0
2018-04-05 23:00:00,23051.0,26055.78,26283.76216659546,13.629999999999995,23,4,0
2018-04-06 00:00:00,21684.0,23664.83,24799.701554870608,12.490000000000009,0,4,0
2018-04-06 01:00:00,20911.0,23299.11,23801.317968940737,10.430000000000007,1,4,0
2018-04-06 02:00:00,20707.000000000004,22595.29,22971.889727020265,9.57000000000005,2,4,0
2018-04-06 03:00:00,20636.0,22150.73333333333,22681.69947433472,9.0,3,4,0
2018-04-06 04:00:00,21208.0,23036.211999999996,23009.840951251987,9.0,4,4,0
2018-04-06 05:00:00,23359.999999999996,24587.82,24179.750983238224,7.57000000000005,5,4,0
2018-04-06 06:00:00,26156.0,26149.63,26372.214913749696,7.57000000000005,6,4,0
2018-04-06 07:00:00,28702.0,28235.62,28973.200833415987,7.57000000000005,7,4,0
2018-04-06 08:00:00,29999.0,30985.56,30918.990352344514,7.760000000000048,8,4,0
2018-04-06 09:00:00,30828.0,29358.59,32002.54749259949,7.600000000000023,9,4,0
2018-04-06 10:00:00,31321.0,31594.73,32474.111536598208,7.78000000000003,10,4,0
2018-04-06 11:00:00,31800.0,33029.55,32484.034574317935,9.980000000000018,11,4,0
2018-04-06 12:00:00,31828.0,32004.86,32095.776189994813,12.590000000000032,12,4,0
2018-04-06 13:00:00,30904.0,29794.24,31415.286298179628,14.170000000000016,13,4,0
2018-04-06 14:00:00,30261.0,29219.83,30634.203564834595,15.020000000000039,14,4,0
2018-04-06 15:00:00,30029.0,30529.18,29965.111492919925,15.170000000000016,15,4,0
2018-04-06 16:00:00,29994.0,28341.29,29644.546587371828,14.590000000000032,16,4,0
2018-04-06 17:00:00,29439.0,29732.29,29823.96214141846,15.950000000000045,17,4,0
2018-04-06 18:00:00,29370.0,30048.56,30528.34399290085,16.760000000000048,18,4,0
2018-04-06 19:00:00,29689.0,30761.95,31457.456766796113,14.170000000000016,19,4,0
2018-04-06 20:00:00,30319.0,31248.38,31929.245446491244,12.79000000000002,20,4,0
2018-04-06 21:00:00,29136.000000000004,29445.86,31008.768938446046,12.600000000000023,21,4,0
2018-04-06 22:00:00,26670.0,28063.42,28573.691130733492,12.25,22,4,0
2018-04-06 23:00:00,28296.999999999996,26224.75,26210.30873556137,12.710000000000036,23,4,0
2018-04-07 00:00:00,26571.0,25285.93,24799.186357784274,14.0,0,4,1
2018-04-07 01:00:00,25371.0,22727.24,23770.94575777054,14.0,1,4,1
2018-04-07 02:00:00,24916.0,22192.773999999998,22849.91010217667,11.336000000000013,2,4,1
2018-04-07 03:00:00,24488.999999999996,22995.14,22424.323125171664,12.0,3,4,1
2018-04-07 04:00:00,24823.0,22522.41,22479.393054485325,12.0,4,4,1
2018-04-07 05:00:00,26410.0,24604.68,22995.117546367648,10.367000000000019,5,4,1
2018-04-07 06:00:00,28522.000000000004,24132.57,24057.441729927064,10.367000000000019,6,4,1
2018-04-07 07:00:00,30936.0,22403.36,25737.926724624635,10.0,7,4,1
2018-04-07 08:00:00,33023.0,26703.75,27749.40020952225,9.0,8,4,1
2018-04-07 09:00:00,34175.0,28307.84,29471.936029911045,8.5,9,4,1
2018-04-07 10:00:00,34992.0,29727.29,30511.325397205354,8.180000000000007,10,4,1
2018-04-07 11:00:00,35600.0,30326.77,30840.79515476227,8.200000000000045,11,4,1
2018-04-07 12:00:00,35881.0,29118.57,30581.533819103242,7.980000000000018,12,4,1
2018-04-07 13:00:00,35136.0,29665.71,29926.64507160187,8.189999999999998,13,4,1
2018-04-07 14:00:00,34467.0,29839.01,29093.09036960602,7.770000000000039,14,4,1
2018-04-07 15:00:00,34293.0,28246.27,28298.37810955048,7.810000000000002,15,4,1
2018-04-07 16:00:00,34197.0,28117.12,27730.484418869022,7.78000000000003,16,4,1
2018-04-07 17:00:00,33663.0,27404.11,27554.294340419772,8.170000000000016,17,4,1
2018-04-07 18:00:00,33140.0,28206.04,27926.50592260361,9.170000000000016,18,4,1
2018-04-07 19:00:00,32467.0,29528.15,28807.12180299759,9.760000000000048,19,4,1
2018-04-07 20:00:00,32135.0,30429.68,29682.373285293583,10.0,20,4,1
2018-04-07 21:00:00,31587.000000000004,30441.99,29513.813495445254,9.580000000000041,21,4,1
2018-04-07 22:00:00,29353.0,28075.08,27442.242636680607,9.260000000000048,22,4,1
2018-04-07 23:00:00,30696.0,24207.62,24943.580718421937,9.340000000000032,23,4,1
2018-04-08 00:00:00,28732.0,24461.234,23551.00299406052,8.0,0,4,1
2018-04-08 01:00:00,27114.0,22116.96,22435.02506275177,8.0,1,4,1
2018-04-08 02:00:00,26217.0,20733.51,21494.685387420657,7.0,2,4,1
2018-04-08 03:00:00,25487.000000000004,21313.614500000003,21088.13140230179,7.0,3,4,1
2018-04-08 04:00:00,24959.0,21648.619999999995,21183.39647111893,7.430000000000007,4,4,1
2018-04-08 05:00:00,25091.0,23591.35,21670.926741409305,7.0,5,4,1
2018-04-08 06:00:00,25109.0,23489.77,22544.34207105637,5.430000000000007,6,4,1
